id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,parentTconst,seasonNumber,episodeNumber,parentTitle,decade
tt0936494,videoGame,S.T.A.L.K.E.R.: Shadow of Chernobyl,S.T.A.L.K.E.R.: Shadow of Chernobyl,0.0,2007.0,,,"Action,Adventure,Horror",8.4,1279.0,,,,,2000.0
tt0937352,videoGame,The Darkness,The Darkness,0.0,2007.0,,,"Action,Adventure,Horror",8.2,1616.0,,,,,2000.0
tt0937413,videoGame,NBA Street Homecourt,NBA Street Homecourt,0.0,2007.0,,,Sport,7.5,43.0,,,,,2000.0
tt0937430,videoGame,Test Drive Unlimited,Test Drive Unlimited,0.0,2006.0,,,"Action,Sport",7.7,277.0,,,,,2000.0
tt0938290,videoGame,Bomberman Act: Zero,Bomberman Act: Zero,0.0,2006.0,,,"Action,Family,Sci-Fi",2.9,42.0,,,,,2000.0
tt0938311,videoGame,Tokobot Plus: Mysteries of the Karakuri,Korobotto adobenchâ,0.0,2006.0,,,"Action,Adventure,Mystery",6.1,7.0,,,,,2000.0
tt0940509,videoGame,FIFA 07,FIFA 07,0.0,2006.0,,,"Action,Sport",7.7,800.0,,,,,2000.0
tt0940530,videoGame,World of Warcraft: The Burning Crusade,World of Warcraft: The Burning Crusade,0.0,2007.0,,,"Action,Adventure,Fantasy",8.5,2001.0,,,,,2000.0
tt0940607,videoGame,Fast Food Tycoon 2,Pizza Connection 2,0.0,2000.0,,,,7.1,15.0,,,,,2000.0
tt0940841,videoGame,Viva Piñata,Viva Piñata,0.0,2006.0,,,"Comedy,Family,Fantasy",7.4,173.0,,,,,2000.0
tt0940856,videoGame,Burnout Revenge,Burnout Revenge,0.0,2005.0,,,"Family,Sport",8.2,608.0,,,,,2000.0
tt0940907,videoGame,Chicken Little: Ace in Action,Chicken Little: Ace in Action,0.0,2006.0,,,"Action,Adventure,Comedy",6.5,75.0,,,,,2000.0
tt0940929,videoGame,Rugrats: Royal Ransom,Rugrats: Royal Ransom,0.0,2002.0,,,"Action,Adventure",6.4,16.0,,,,,2000.0
tt0942894,videoGame,Lara Croft Tomb Raider: Anniversary,Lara Croft Tomb Raider: Anniversary,0.0,2007.0,,,"Action,Adventure",8.2,1560.0,,,,,2000.0
tt0943269,videoGame,Def Jam: Icon,Def Jam: Icon,0.0,2007.0,,,"Action,Crime,Music",5.2,205.0,,,,,2000.0
tt0943418,videoGame,EyeToy: Groove,EyeToy: Groove,0.0,2003.0,,,Action,5.4,10.0,,,,,2000.0
tt0943432,videoGame,Grand Theft Auto Advance,Grand Theft Auto Advance,0.0,2004.0,,,Action,5.9,104.0,,,,,2000.0
tt0944224,videoGame,Nancy Drew: Danger by Design,Nancy Drew: Danger by Design,0.0,2006.0,,,"Adventure,Mystery",8.1,56.0,,,,,2000.0
tt0944225,videoGame,Nancy Drew: The Creature of Kapu Cave,Nancy Drew: The Creature of Kapu Cave,0.0,2006.0,,,"Adventure,Mystery",7.0,56.0,,,,,2000.0
tt0944836,videoGame,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0.0,2007.0,,,"Action,Adventure,Family",7.4,1882.0,,,,,2000.0
tt0944840,videoGame,Metroid Prime 3: Corruption,Metroid Prime 3: Corruption,0.0,2007.0,,,"Action,Adventure,Sci-Fi",8.4,855.0,,,,,2000.0
tt0945510,videoGame,The Sims 2: Nightlife,The Sims 2: Nightlife,0.0,2005.0,,,Comedy,7.9,153.0,,,,,2000.0
tt0945545,videoGame,Deal or No Deal,Deal or No Deal,0.0,2006.0,,,"Family,Game-Show",5.6,59.0,,,,,2000.0
tt0945555,videoGame,Final Fantasy XI: Treasures of Aht Urhgan,Final Fantasy XI: Treasures of Aht Urhgan,0.0,2006.0,,,,6.3,27.0,,,,,2000.0
tt0947014,videoGame,The Grim Adventures of Billy & Mandy,The Grim Adventures of Billy & Mandy,0.0,2006.0,,,"Adventure,Comedy,Family",8.0,278.0,,,,,2000.0
tt0947055,videoGame,SpongeBob and Friends: Battle for Volcano Island,Nicktoons: Battle for Volcano Island,0.0,2006.0,,,"Action,Adventure",7.5,67.0,,,,,2000.0
tt0947068,videoGame,Rogue Galaxy,Rogue Galaxy,0.0,2005.0,,,"Fantasy,Sci-Fi",8.2,174.0,,,,,2000.0
tt0948449,videoGame,Karaoke Revolution Presents: American Idol,Karaoke Revolution Presents: American Idol,0.0,2007.0,,,,6.4,30.0,,,,,2000.0
tt0948717,videoGame,Total Club Manager 2004,Total Club Manager 2004,0.0,2003.0,,,Sport,7.6,25.0,,,,,2000.0
tt0948718,videoGame,Total Club Manager 2005,Total Club Manager 2005,0.0,2004.0,,,Sport,7.5,23.0,,,,,2000.0
tt0950725,videoGame,Titan Quest: Immortal Throne,Titan Quest: Immortal Throne,0.0,2007.0,,,"Action,Adventure,Fantasy",8.2,182.0,,,,,2000.0
tt0950742,videoGame,Bid for Power,Bid for Power,0.0,2000.0,,,"Action,Adventure,Fantasy",7.0,9.0,,,,,2000.0
tt0951325,videoGame,Enchanted Arms,[eM] -eNCHANT arM-,0.0,2006.0,,,"Action,Adventure,Fantasy",7.2,61.0,,,,,2000.0
tt0951365,videoGame,World Series of Poker Tournament of Champions,World Series of Poker Tournament of Champions,0.0,2006.0,,,Sport,7.8,12.0,,,,,2000.0
tt0952651,videoGame,Devil May Cry 4,Devil May Cry 4,0.0,2008.0,,,"Action,Adventure,Drama",8.0,2487.0,,,,,2000.0
tt0952674,videoGame,Paraworld,Paraworld,0.0,2006.0,,,Fantasy,8.6,30.0,,,,,2000.0
tt0952679,videoGame,Rumble Roses XX,Rumble Roses XX,0.0,2006.0,,,"Action,Sport",7.3,41.0,,,,,2000.0
tt0954349,videoGame,Scratches,Scratches,0.0,2006.0,,,"Adventure,Drama,Horror",7.8,95.0,,,,,2000.0
tt0954921,videoGame,Crysis,Crysis,0.0,2007.0,,,"Action,Sci-Fi,Thriller",8.4,4732.0,,,,,2000.0
tt0954985,videoGame,Virtual Juggler 3D,Virtual Juggler 3D,0.0,2004.0,,48.0,Comedy,8.3,12.0,,,,,2000.0
tt0956288,videoGame,Blazing Angels 2,Blazing Angels 2,0.0,2007.0,,,Action,7.1,32.0,,,,,2000.0
tt0956329,videoGame,Bratz: Babyz,Bratz: Babyz,0.0,2006.0,,,Animation,2.8,31.0,,,,,2000.0
tt0959552,videoGame,Avatar: The Last Airbender - The Legend of Aang,Avatar: The Last Airbender,0.0,2006.0,,,"Action,Adventure,Fantasy",8.4,888.0,,,,,2000.0
tt0959570,videoGame,OZ,OZ,0.0,2005.0,,,"Action,Adventure,Fantasy",8.4,10.0,,,,,2000.0
tt0959579,videoGame,Ty the Tasmanian Tiger 3: Night of the Quinkan,Ty the Tasmanian Tiger 3: Night of the Quinkan,0.0,2005.0,,,"Action,Adventure,Animation",7.4,36.0,,,,,2000.0
tt0960042,videoGame,All-Pro Football 2K8,All-Pro Football 2K8,0.0,2007.0,,,Action,7.8,23.0,,,,,2000.0
tt0960813,videoGame,Nibiru: Age of Secrets,Nibiru: Age of Secrets,0.0,2005.0,,,Adventure,7.6,41.0,,,,,2000.0
tt0961103,videoGame,Banjo-Kazooie: Nuts & Bolts,Banjo-Kazooie: Nuts & Bolts,0.0,2008.0,,,"Action,Adventure,Family",5.8,210.0,,,,,2000.0
tt0961175,videoGame,Alien Syndrome,Alien Syndrome,0.0,2007.0,,,"Action,Sci-Fi",5.9,13.0,,,,,2000.0
tt0961184,videoGame,Echo: Secrets of the Lost Cavern,Echo: Secrets of the Lost Cavern,0.0,2005.0,,,"Adventure,History",7.8,9.0,,,,,2000.0
tt0962569,videoGame,Iron Storm,Iron Storm,0.0,2002.0,,,"Action,Adventure",6.6,20.0,,,,,2000.0
tt0962779,videoGame,Sam and Max: Situation Comedy,Sam and Max: Situation Comedy,0.0,2006.0,,,Adventure,8.0,112.0,,,,,2000.0
tt0965399,videoGame,300: March to Glory,300: March to Glory,0.0,2007.0,,,"Action,Fantasy,History",4.9,110.0,,,,,2000.0
tt0965565,videoGame,Xiaolin Showdown,Xiaolin Showdown,0.0,2006.0,,,"Action,Family",8.2,42.0,,,,,2000.0
tt0965597,videoGame,Cowboy Bebop: Serenade of Reminiscence,Cowboy Bebop: Tsuitou no yakyoku,0.0,2005.0,,,"Action,Adventure,Crime",8.2,36.0,,,,,2000.0
tt0966563,videoGame,Burnout 3: Takedown,Burnout 3: Takedown,0.0,2004.0,,,"Action,Crime,Sport",8.2,803.0,,,,,2000.0
tt0967500,videoGame,Greg Hastings Tournament Paintball,Greg Hastings Tournament Paintball,0.0,2003.0,,,"Action,Sport",7.0,5.0,,,,,2000.0
tt0967501,videoGame,Greg Hastings Tournament Paintball MAX'D,Greg Hastings Tournament Paintball MAX'D,0.0,2006.0,,,Sport,7.6,12.0,,,,,2000.0
tt0967961,videoGame,Journey to the Center of the Moon,Voyage: Inspired by Jules Verne,0.0,2005.0,,,"Adventure,Sci-Fi",7.0,8.0,,,,,2000.0
tt0968228,videoGame,Haze,Haze,0.0,2008.0,,,Action,5.7,155.0,,,,,2000.0
tt0969709,videoGame,Galactic Civilizations II: Dark Avatar,Galactic Civilizations II: Dark Avatar,0.0,2007.0,,,Sci-Fi,7.2,40.0,,,,,2000.0
tt0972844,videoGame,Tomb Raider: Underworld,Tomb Raider: Underworld,0.0,2008.0,,,"Action,Adventure,Fantasy",7.8,1819.0,,,,,2000.0
tt0973816,videoGame,Kane & Lynch: Dead Men,Kane & Lynch: Dead Men,0.0,2007.0,,,"Action,Crime",7.1,1286.0,,,,,2000.0
tt0974553,videoGame,EA Sports Arena Football: Road to Glory,EA Sports Arena Football: Road to Glory,0.0,2007.0,,,Sport,7.1,8.0,,,,,2000.0
tt0974590,videoGame,The Lord of the Rings Online,The Lord of the Rings Online,0.0,2007.0,,,"Action,Adventure,Fantasy",7.9,447.0,,,,,2000.0
tt0974636,videoGame,Sensible Soccer 2006,Sensible Soccer 2006,0.0,2006.0,,,Sport,5.3,10.0,,,,,2000.0
tt0976231,videoGame,Flow,Flow,0.0,2007.0,,,Adventure,7.3,216.0,,,,,2000.0
tt0978592,videoGame,EyeToy: Kinetic,EyeToy: Kinetic,0.0,2005.0,,,Action,6.6,14.0,,,,,2000.0
tt0978763,videoGame,Red Steel 2,Red Steel 2,0.0,2010.0,,,"Action,Western",7.3,63.0,,,,,2010.0
tt0979878,videoGame,Eternal Sonata,Torasuchii beru: Shopan no yume,0.0,2007.0,,,"Action,Adventure,Drama",8.0,185.0,,,,,2000.0
tt0979940,videoGame,"Sam and Max: The Mole, the Mob, and the Meatball","Sam and Max: The Mole, the Mob, and the Meatball",0.0,2007.0,,,Adventure,7.9,106.0,,,,,2000.0
tt0981344,videoGame,Screamer 4x4,Screamer 4x4,0.0,2001.0,,,Sport,7.0,10.0,,,,,2000.0
tt0982929,videoGame,Shining Force EXA,Shining Force EXA,0.0,2007.0,,,"Action,Adventure,Fantasy",6.7,11.0,,,,,2000.0
tt0983239,videoGame,Spyro: A Hero's Tail,Spyro: A Hero's Tail,0.0,2004.0,,,"Action,Adventure,Family",7.1,224.0,,,,,2000.0
tt0985023,videoGame,Black Mirror 2,Black Mirror 2,0.0,2010.0,,,"Adventure,Horror,Mystery",7.9,134.0,,,,,2010.0
tt0985109,videoGame,The Settlers II: The Next Generation,Die Siedler II - Die nächste Generation,0.0,2006.0,,,,7.5,35.0,,,,,2000.0
tt0985110,videoGame,The Settlers: Fourth Edition,Die Siedler IV,0.0,2001.0,,,,6.6,37.0,,,,,2000.0
tt0985657,videoGame,Pac-Man World 3,Pac-Man World 3,0.0,2005.0,,,Adventure,7.5,47.0,,,,,2000.0
tt0985670,videoGame,Scooby-Doo: Who's Watching Who,Scooby-Doo: Who's Watching Who,0.0,2006.0,,,"Adventure,Fantasy,Mystery",7.6,28.0,,,,,2000.0
tt0986242,videoGame,Major League Baseball 2K7,Major League Baseball 2K7,0.0,2007.0,,,Sport,8.1,28.0,,,,,2000.0
tt0988147,videoGame,War Rock,War Rock,0.0,2007.0,,,"Action,Sci-Fi,War",6.8,17.0,,,,,2000.0
tt0992932,videoGame,Tales of the World: Radiant Mythology,Teiruzu obu za wârudo: Redianto maisorojî,0.0,2006.0,,,"Action,Adventure,Drama",8.3,33.0,,,,,2000.0
tt0992939,videoGame,Zoo Tycoon 2: Zookeeper Collection,Zoo Tycoon 2: Zookeeper Collection,0.0,2006.0,,,,6.8,23.0,,,,,2000.0
tt0993781,videoGame,Samurai Warriors 2: Empires,Sengoku musô 2: Empires,0.0,2006.0,,,"Action,Adventure,Fantasy",8.2,26.0,,,,,2000.0
tt0994798,videoGame,The Guild 2,Die Gilde 2,0.0,2006.0,,,,7.9,9.0,,,,,2000.0
tt0994799,videoGame,Europa 1400: The Guild,Die Gilde,0.0,2002.0,,,,8.2,12.0,,,,,2000.0
tt0995064,videoGame,Crackdown,Crackdown,0.0,2007.0,,,"Action,Adventure,Crime",7.6,588.0,,,,,2000.0
tt0996920,videoGame,Brian Lara International Cricket 2007,Brian Lara International Cricket 2007,0.0,2007.0,,,Sport,7.5,39.0,,,,,2000.0
tt0997052,videoGame,Downhill Jam,Downhill Jam,0.0,2006.0,,,"Action,Adventure,Comedy",7.4,18.0,,,,,2000.0
tt0997058,videoGame,Eureka Seven Vol.1: The New Wave,Eureka sebun TR1: New wave,0.0,2005.0,,,"Action,Adventure,Drama",8.3,30.0,,,,,2000.0
tt0997283,videoGame,World in Conflict,World in Conflict,0.0,2007.0,,,"Action,Adventure,Drama",8.6,378.0,,,,,2000.0
tt1000121,videoGame,LMA Manager 2005,LMA Manager 2005,0.0,2004.0,,,Sport,7.3,15.0,,,,,2000.0
tt1000122,videoGame,LMA Manager 2006,LMA Manager 2006,0.0,2005.0,,,Sport,8.0,14.0,,,,,2000.0
tt1000123,videoGame,LMA Manager 2007,LMA Manager 2007,0.0,2006.0,,,Sport,8.7,31.0,,,,,2000.0
tt1000777,videoGame,Uncharted: Drake's Fortune,Uncharted: Drake's Fortune,0.0,2007.0,,,"Action,Adventure,Fantasy",8.6,16087.0,,,,,2000.0
tt1001375,videoGame,Major League Baseball 2K5,Major League Baseball 2K5,0.0,2005.0,,,Sport,6.0,5.0,,,,,2000.0
tt1001387,videoGame,Nhl 2K6,Nhl 2K6,0.0,2005.0,,,Sport,6.4,26.0,,,,,2000.0
tt1002690,videoGame,Warriors Orochi,Musô Orochi,0.0,2007.0,,,"Action,Fantasy,History",7.9,84.0,,,,,2000.0
tt1002743,videoGame,Archangel,Archangel,0.0,2002.0,,,,8.6,9.0,,,,,2000.0
tt1002773,videoGame,Pusher,Pusher,0.0,2002.0,,,,8.3,15.0,,,,,2000.0
tt1003055,videoGame,Shinobido,Shinobido,0.0,2005.0,,,Action,8.3,31.0,,,,,2000.0
tt10033978,videoGame,Faces of War,Faces of War,0.0,2006.0,,,"Action,War",8.7,63.0,,,,,2000.0
tt10034366,videoGame,Torrente 3: El Protector,Torrente 3: El Protector,0.0,2005.0,,,"Action,Comedy",6.8,18.0,,,,,2000.0
tt10034380,videoGame,Sexy Beach 3,Sexy Beach 3,0.0,2006.0,,,Action,6.8,8.0,,,,,2000.0
tt10034466,videoGame,A-Race Extreme Show,A-Race Extreme Show,0.0,2005.0,,,Sport,5.4,13.0,,,,,2000.0
tt10036876,videoGame,Men of War: Red Tide,Men of War: Red Tide,0.0,2009.0,,,"Action,War",6.3,16.0,,,,,2000.0
tt10052668,videoGame,Playboy: The Mansion,Playboy: The Mansion,1.0,2005.0,,,"Action,Adult",6.9,9.0,,,,,2000.0
tt10052780,videoGame,Operation Flashpoint: Resistance,Operation Flashpoint: Resistance,0.0,2002.0,,,Action,7.0,5.0,,,,,2000.0
tt10055790,videoGame,Flux Family Secrets: The Ripple Effect,Flux Family Secrets: The Ripple Effect,0.0,2009.0,,,Adventure,7.6,7.0,,,,,2000.0
tt1006956,videoGame,Simon the Sorcerer 3D,Simon the Sorcerer 3D,0.0,2002.0,,,"Adventure,Fantasy",6.1,28.0,,,,,2000.0
tt1009984,videoGame,Barbie: Princess and the Pauper,Barbie: Princess and the Pauper,0.0,2004.0,,,"Adventure,Family",7.1,27.0,,,,,2000.0
tt1010257,videoGame,Simon the Sorcerer: Chaos Happens,Simon the Sorcerer - Chaos ist das halbe Leben,0.0,2007.0,,,"Adventure,Fantasy",6.7,24.0,,,,,2000.0
tt1010301,videoGame,The Sting!,Der Clou! 2,0.0,2001.0,,,,6.5,10.0,,,,,2000.0
tt1010345,videoGame,Undercover: Operation Wintersun,Undercover - Operation Wintersonne,0.0,2006.0,,,"Action,Adventure",6.9,14.0,,,,,2000.0
tt1010383,videoGame,Caesar IV,Caesar IV,0.0,2006.0,,,Adventure,7.4,41.0,,,,,2000.0
tt1014671,videoGame,Armored Core 4,Armored Core 4,0.0,2006.0,,,"Action,Adventure,Fantasy",6.5,36.0,,,,,2000.0
tt1014679,videoGame,Naruto: Uzumaki Chronicles,Naruto: Uzumaki ninden,0.0,2005.0,,,"Action,Adventure,Fantasy",7.1,66.0,,,,,2000.0
tt1015475,videoGame,Transformers: The Game,Transformers: The Game,0.0,2007.0,,,"Action,Adventure,Sci-Fi",5.6,868.0,,,,,2000.0
tt1016028,videoGame,Tetris Evolution,Tetris Evolution,0.0,2007.0,,,Action,6.7,9.0,,,,,2000.0
tt1016087,videoGame,Sam and Max: Abe Lincoln Must Die!,Sam and Max: Abe Lincoln Must Die!,0.0,2007.0,,,Adventure,8.3,108.0,,,,,2000.0
tt1016088,videoGame,Sam and Max: Reality 2.0,Sam and Max: Reality 2.0,0.0,2007.0,,,Adventure,8.3,101.0,,,,,2000.0
tt10187004,videoGame,Cut the Rope,Cut the Rope,0.0,2010.0,,,Animation,6.1,21.0,,,,,2010.0
tt1018736,videoGame,Kingdom Hearts II: Final Mix+,Kingdom Hearts II: Final Mix+,0.0,2007.0,,,"Adventure,Fantasy",9.4,1041.0,,,,,2000.0
tt1018825,videoGame,Ratchet & Clank Future: Tools of Destruction,Ratchet & Clank Future: Tools of Destruction,0.0,2007.0,,,"Action,Adventure,Family",8.5,1054.0,,,,,2000.0
tt10195312,videoGame,Rayman Raving Rabbids 2,Rayman Raving Rabbids 2,0.0,2007.0,,,"Animation,Comedy,Family",5.2,20.0,,,,,2000.0
tt1020024,videoGame,Soldier Elite,Gorky 02: Aurora Watching,0.0,2004.0,,,Action,5.0,7.0,,,,,2000.0
tt1020025,videoGame,Gorky Zero: Beyond Honor,Gorky Zero: Beyond Honor,0.0,2004.0,,,Action,5.1,8.0,,,,,2000.0
tt1020539,videoGame,The Godfather: Blackhand Edition,The Godfather: Blackhand Edition,0.0,2007.0,,,"Animation,Crime,Drama",8.7,146.0,,,,,2000.0
tt1020540,videoGame,The Godfather: The Don's Edition,The Godfather: The Don's Edition,0.0,2007.0,,,"Action,Crime,Drama",9.0,230.0,,,,,2000.0
tt1020868,videoGame,Ankh,Ankh,0.0,2005.0,,,Adventure,7.1,15.0,,,,,2000.0
tt10235086,videoGame,Dawn of Magic,Dawn of Magic,0.0,2005.0,,,"Action,Fantasy,War",4.3,13.0,,,,,2000.0
tt1024662,videoGame,Raiden III,Raiden III,0.0,2005.0,,,"Action,Family,Fantasy",7.2,16.0,,,,,2000.0
tt1024665,videoGame,Ape Escape: On the Loose,Saru gecchu P,0.0,2005.0,,,Adventure,6.8,11.0,,,,,2000.0
tt1024836,videoGame,The Con,The Con,0.0,2005.0,,,"Action,Crime",6.7,6.0,,,,,2000.0
tt1024918,videoGame,Saints Row 2,Saints Row 2,0.0,2008.0,,,"Action,Adventure,Crime",8.0,2794.0,,,,,2000.0
tt1024923,videoGame,Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,0.0,2008.0,,,"Action,Adventure,Drama",8.0,6293.0,,,,,2000.0
tt1024946,videoGame,Shrek the Third,Shrek the Third,0.0,2007.0,,,"Action,Adventure,Animation",6.0,162.0,,,,,2000.0
tt1024953,videoGame,Blue Dragon,Blue Dragon,0.0,2006.0,,,"Adventure,Fantasy",7.1,185.0,,,,,2000.0
tt1027810,videoGame,Fantastic Four: Rise of the Silver Surfer,Fantastic Four: Rise of the Silver Surfer,0.0,2007.0,,,"Action,Adventure,Fantasy",5.6,619.0,,,,,2000.0
tt1029277,videoGame,Daily Rage!,Daily Rage!,0.0,2006.0,,,"Action,Adventure,Game-Show",5.5,6.0,,,,,2000.0
tt1029355,videoGame,Penumbra: Overture - Episode One,Penumbra: Overture - Episode One,0.0,2007.0,,,Horror,8.2,254.0,,,,,2000.0
tt10295138,videoGame,Grey's Anatomy: The Video Game,Grey's Anatomy: The Video Game,0.0,2009.0,,,"Drama,Romance",4.5,8.0,,,,,2000.0
tt10299260,videoGame,Metal Slug 6,Metal Slug 6,0.0,2006.0,,,Action,7.0,13.0,,,,,2000.0
tt10299408,videoGame,The Legend of Zelda: Ocarina of Time Master Quest,The Legend of Zelda: Ocarina of Time Master Quest,0.0,2002.0,,,"Action,Adventure",7.0,11.0,,,,,2000.0
tt1031211,videoGame,Ace Combat 6: Fires of Liberation,Ace Combat 6: Kaihô heno senka,0.0,2007.0,,,"Action,Adventure,Drama",8.0,115.0,,,,,2000.0
tt10315042,videoGame,Doodle God,Doodle God,0.0,2010.0,,,Adventure,6.3,7.0,,,,,2010.0
tt10316756,videoGame,Bubble Shooter,Bubble Shooter,0.0,2001.0,,,Action,6.8,6.0,,,,,2000.0
tt10324402,videoGame,Metal Slug XX,Metal Slug XX,0.0,2009.0,,,"Action,Adventure",6.5,11.0,,,,,2000.0
tt1033497,videoGame,Robotech: The New Generation,Robotech: The New Generation,0.0,2007.0,,,"Action,Adventure,Sci-Fi",6.8,11.0,,,,,2000.0
tt1037854,videoGame,StarCraft II: Wings of Liberty,StarCraft II: Wings of Liberty,0.0,2010.0,,,"Action,Sci-Fi",8.8,3003.0,,,,,2010.0
tt1038013,videoGame,EyeToy Play: Sports,EyeToy Play: Sports,0.0,2006.0,,,Sport,7.0,11.0,,,,,2000.0
tt1038023,videoGame,Ghost Rider,Ghost Rider,0.0,2007.0,,,"Action,Adventure,Crime",7.0,185.0,,,,,2000.0
tt1038027,videoGame,Happy Feet,Happy Feet,0.0,2006.0,,,"Action,Adventure,Family",6.3,399.0,,,,,2000.0
tt1038081,videoGame,The Shield,The Shield,0.0,2007.0,,,"Action,Crime,Thriller",7.1,193.0,,,,,2000.0
tt1038098,videoGame,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0.0,2007.0,,,"Action,Adventure,Animation",6.5,204.0,,,,,2000.0
tt10383442,videoGame,Inazuma Irebun,Inazuma Irebun,0.0,2008.0,,,Sport,6.1,7.0,,,,,2000.0
tt10383516,videoGame,Inazuma Irebun 2: Kyoui no Shinryakusha: Blizzard,Inazuma Irebun 2: Kyoui no Shinryakusha: Blizzard,0.0,2009.0,,,Sport,8.2,6.0,,,,,2000.0
tt1038910,videoGame,Jackass the Game,Jackass the Game,0.0,2007.0,,,"Action,Comedy,Family",6.5,125.0,,,,,2000.0
tt1039601,videoGame,Call of Duty 2: Big Red One,Call of Duty 2: Big Red One,0.0,2005.0,,,"Action,Adventure,History",7.6,778.0,,,,,2000.0
tt1039630,videoGame,Pimp My Ride,Pimp My Ride,0.0,2006.0,,,,6.5,70.0,,,,,2000.0
tt1039631,videoGame,Puzzle Quest: Challenge of the Warlords,Puzzle Quest: Challenge of the Warlords,0.0,2007.0,,,Fantasy,7.8,51.0,,,,,2000.0
tt1039951,videoGame,Chili Con Carnage,Chili Con Carnage,0.0,2007.0,,,,8.0,20.0,,,,,2000.0
tt10410006,videoGame,Persona 3 Portable,Persona 3 Portable,0.0,2009.0,,,"Action,Adventure,Mystery",8.4,32.0,,,,,2000.0
tt1042425,videoGame,Pirates of the Caribbean Online,Pirates of the Caribbean Online,0.0,2007.0,,,"Action,Adventure",7.5,77.0,,,,,2000.0
tt1042882,videoGame,Eureka Seven Vol.2: The New Vision,Eureka sebun: New vision,0.0,2006.0,,,"Action,Adventure,Mystery",7.9,21.0,,,,,2000.0
tt1043740,videoGame,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0.0,2007.0,,,"Action,Adventure,Crime",7.1,959.0,,,,,2000.0
tt1043783,videoGame,The Amazing Spider-Man Interactive Adventures,The Amazing Spider-Man Interactive Adventures,0.0,2007.0,,,,7.6,11.0,,,,,2000.0
tt1043803,videoGame,NBA '08 Featuring the Life: Vol 3,NBA '08 Featuring the Life: Vol 3,0.0,2007.0,,,Sport,6.7,14.0,,,,,2000.0
tt1043825,videoGame,.hack//G.U. Vol.3//Redemption,.hack//G.U. Vol. 3: Aruku you na hayasa de,0.0,2007.0,,,"Action,Adventure,Drama",8.0,28.0,,,,,2000.0
tt1048163,videoGame,Juiced 2: Hot Import Nights,Juiced 2: Hot Import Nights,0.0,2007.0,,,,6.4,122.0,,,,,2000.0
tt1051265,videoGame,Surf's Up,Surf's Up,0.0,2007.0,,,"Action,Sport",6.3,308.0,,,,,2000.0
tt1052017,videoGame,Meet the Robinsons,Meet the Robinsons,0.0,2007.0,,,"Action,Sci-Fi",6.5,137.0,,,,,2000.0
tt1053824,videoGame,Carrier,Carrier,0.0,2000.0,,,Horror,7.0,17.0,,,,,2000.0
tt1056266,videoGame,MySims,MySims,0.0,2007.0,,,,7.1,59.0,,,,,2000.0
tt1057506,videoGame,Nancy Drew: The White Wolf of Icicle Creek,Nancy Drew: The White Wolf of Icicle Creek,0.0,2007.0,,,"Adventure,Mystery",8.4,57.0,,,,,2000.0
tt1057942,videoGame,Masters of the Universe: He-Man - Defender of Grayskull,Masters of the Universe: He-Man - Defender of Grayskull,0.0,2005.0,,,"Action,Adventure,Animation",6.4,19.0,,,,,2000.0
tt1058040,videoGame,The Lord of the Rings: The Battle for Middle-earth II - The Rise of the Witch-king,The Lord of the Rings: The Battle for Middle-earth II - The Rise of the Witch-king,0.0,2006.0,,,"Action,Adventure,Fantasy",8.6,1379.0,,,,,2000.0
tt1059256,videoGame,Barbie of Swan Lake,Barbie of Swan Lake,0.0,2003.0,,,"Adventure,Family",6.1,15.0,,,,,2000.0
tt1059829,videoGame,WarTech: Senko no ronde,Senko no ronde: Rev-X,0.0,2006.0,,,"Action,Fantasy,Mystery",5.4,5.0,,,,,2000.0
tt1063684,videoGame,Jumurdzsák gyürüje,Jumurdzsák gyürüje,0.0,2006.0,,,"Action,Adventure",8.6,14.0,,,,,2000.0
tt1064213,videoGame,SingStar Pop,SingStar Pop,0.0,2007.0,,,,6.5,56.0,,,,,2000.0
tt1064859,videoGame,Conflict: Desert Storm,Conflict: Desert Storm,0.0,2002.0,,,Action,7.5,114.0,,,,,2000.0
tt1064864,videoGame,Destruction Derby Arenas,Destruction Derby Arenas,0.0,2004.0,,,Action,7.2,18.0,,,,,2000.0
tt1064873,videoGame,Formula One 05,Formula One 05,0.0,2005.0,,,Sport,7.3,11.0,,,,,2000.0
tt1064874,videoGame,Formula One 2003,Formula One 2003,0.0,2003.0,,,Sport,7.1,15.0,,,,,2000.0
tt1064875,videoGame,Formula One 2004,Formula One 2004,0.0,2004.0,,,Sport,7.3,9.0,,,,,2000.0
tt1064876,videoGame,Formula One Championship Edition,Formula One Championship Edition,0.0,2007.0,,,Sport,8.1,37.0,,,,,2000.0
tt1064877,videoGame,Fuzion Frenzy,Fuzion Frenzy,0.0,2001.0,,,"Action,Sport",7.4,57.0,,,,,2000.0
tt1064880,videoGame,The Great Escape,The Great Escape,0.0,2003.0,,,Adventure,7.3,58.0,,,,,2000.0
tt1064882,videoGame,Independence War 2: Edge of Chaos,Independence War 2: Edge of Chaos,0.0,2001.0,,,"Action,Adventure,Crime",8.4,17.0,,,,,2000.0
